img1_path,img2_path,label,pose_bin1,pose_bin2
data/processed/aligned/68-01.jpg,data/processed/aligned/59-10.jpg,0,profile,profile
data/processed/aligned/22-05.jpg,data/processed/aligned/197-05.jpg,0,frontal,frontal
data/processed/aligned/22-09.jpg,data/processed/aligned/113-10.jpg,0,profile,profile
data/processed/aligned/186-10.jpg,data/processed/aligned/155-01.jpg,0,profile,profile
data/processed/aligned/55-04.jpg,data/processed/aligned/55-05.jpg,1,half-profile,frontal
data/processed/aligned/22-09.jpg,data/processed/aligned/151-10.jpg,0,profile,profile
data/processed/aligned/47-06.jpg,data/processed/aligned/47-09.jpg,1,frontal,half-profile
data/processed/aligned/55-05.jpg,data/processed/aligned/55-08.jpg,1,frontal,half-profile
data/processed/aligned/15-05.jpg,data/processed/aligned/50-10.jpg,0,frontal,profile
data/processed/aligned/8-06.jpg,data/processed/aligned/88-10.jpg,0,frontal,profile
data/processed/aligned/9-07.jpg,data/processed/aligned/9-14.jpg,1,half-profile,frontal
data/processed/aligned/118-02.jpg,data/processed/aligned/118-10.jpg,1,half-profile,half-profile
data/processed/aligned/58-03.jpg,data/processed/aligned/58-07.jpg,1,half-profile,frontal
data/processed/aligned/35-12.jpg,data/processed/aligned/109-13.jpg,0,frontal,frontal
data/processed/aligned/126-06.jpg,data/processed/aligned/126-07.jpg,1,frontal,frontal
data/processed/aligned/98-06.jpg,data/processed/aligned/27-04.jpg,0,frontal,half-profile
data/processed/aligned/142-12.jpg,data/processed/aligned/145-06.jpg,0,frontal,frontal
data/processed/aligned/183-03.jpg,data/processed/aligned/30-03.jpg,0,half-profile,half-profile
data/processed/aligned/40-04.jpg,data/processed/aligned/47-04.jpg,0,half-profile,half-profile
data/processed/aligned/98-01.jpg,data/processed/aligned/174-10.jpg,0,half-profile,half-profile
data/processed/aligned/20-02.jpg,data/processed/aligned/20-07.jpg,1,half-profile,half-profile
data/processed/aligned/61-06.jpg,data/processed/aligned/39-12.jpg,0,frontal,frontal
data/processed/aligned/170-01.jpg,data/processed/aligned/170-07.jpg,1,profile,frontal
data/processed/aligned/146-03.jpg,data/processed/aligned/113-07.jpg,0,half-profile,half-profile
data/processed/aligned/72-01.jpg,data/processed/aligned/49-10.jpg,0,profile,profile
data/processed/aligned/158-02.jpg,data/processed/aligned/175-08.jpg,0,half-profile,half-profile
data/processed/aligned/55-04.jpg,data/processed/aligned/55-06.jpg,1,half-profile,frontal
data/processed/aligned/134-03.jpg,data/processed/aligned/34-14.jpg,0,frontal,frontal
data/processed/aligned/191-07.jpg,data/processed/aligned/36-01.jpg,0,half-profile,profile
data/processed/aligned/68-04.jpg,data/processed/aligned/68-05.jpg,1,half-profile,frontal
data/processed/aligned/130-06.jpg,data/processed/aligned/130-08.jpg,1,frontal,half-profile
data/processed/aligned/30-07.jpg,data/processed/aligned/53-04.jpg,0,half-profile,half-profile
data/processed/aligned/156-03.jpg,data/processed/aligned/156-13.jpg,1,half-profile,frontal
data/processed/aligned/52-13.jpg,data/processed/aligned/86-01.jpg,0,frontal,profile
data/processed/aligned/20-03.jpg,data/processed/aligned/87-10.jpg,0,half-profile,profile
data/processed/aligned/143-08.jpg,data/processed/aligned/143-10.jpg,1,half-profile,profile
data/processed/aligned/26-12.jpg,data/processed/aligned/178-10.jpg,0,frontal,profile
data/processed/aligned/68-04.jpg,data/processed/aligned/68-08.jpg,1,half-profile,half-profile
data/processed/aligned/44-02.jpg,data/processed/aligned/44-06.jpg,1,half-profile,frontal
data/processed/aligned/145-02.jpg,data/processed/aligned/145-05.jpg,1,half-profile,frontal
data/processed/aligned/175-10.jpg,data/processed/aligned/170-01.jpg,0,profile,profile
data/processed/aligned/57-03.jpg,data/processed/aligned/57-08.jpg,1,half-profile,half-profile
data/processed/aligned/22-11.jpg,data/processed/aligned/5-10.jpg,0,frontal,profile
data/processed/aligned/82-02.jpg,data/processed/aligned/50-10.jpg,0,half-profile,profile
data/processed/aligned/148-11.jpg,data/processed/aligned/148-14.jpg,1,frontal,frontal
data/processed/aligned/71-01.jpg,data/processed/aligned/71-02.jpg,1,profile,half-profile
data/processed/aligned/78-05.jpg,data/processed/aligned/78-12.jpg,1,frontal,frontal
data/processed/aligned/200-11.jpg,data/processed/aligned/200-14.jpg,1,frontal,frontal
data/processed/aligned/72-14.jpg,data/processed/aligned/25-04.jpg,0,frontal,half-profile
data/processed/aligned/104-02.jpg,data/processed/aligned/15-09.jpg,0,half-profile,half-profile
data/processed/aligned/89-05.jpg,data/processed/aligned/89-09.jpg,1,frontal,half-profile
data/processed/aligned/98-02.jpg,data/processed/aligned/98-08.jpg,1,half-profile,frontal
data/processed/aligned/12-11.jpg,data/processed/aligned/167-03.jpg,0,frontal,half-profile
data/processed/aligned/15-12.jpg,data/processed/aligned/15-14.jpg,1,frontal,frontal
data/processed/aligned/151-09.jpg,data/processed/aligned/151-11.jpg,1,half-profile,frontal
data/processed/aligned/176-06.jpg,data/processed/aligned/176-09.jpg,1,frontal,half-profile
data/processed/aligned/21-05.jpg,data/processed/aligned/96-13.jpg,0,frontal,frontal
data/processed/aligned/36-09.jpg,data/processed/aligned/36-12.jpg,1,half-profile,frontal
data/processed/aligned/32-03.jpg,data/processed/aligned/32-07.jpg,1,half-profile,half-profile
data/processed/aligned/23-09.jpg,data/processed/aligned/23-11.jpg,1,half-profile,frontal
data/processed/aligned/55-10.jpg,data/processed/aligned/55-12.jpg,1,profile,frontal
data/processed/aligned/23-08.jpg,data/processed/aligned/49-01.jpg,0,half-profile,profile
data/processed/aligned/200-09.jpg,data/processed/aligned/200-11.jpg,1,half-profile,frontal
data/processed/aligned/134-12.jpg,data/processed/aligned/35-10.jpg,0,frontal,profile
data/processed/aligned/9-03.jpg,data/processed/aligned/9-07.jpg,1,half-profile,half-profile
data/processed/aligned/108-06.jpg,data/processed/aligned/135-01.jpg,0,frontal,half-profile
data/processed/aligned/57-10.jpg,data/processed/aligned/57-13.jpg,1,profile,frontal
data/processed/aligned/135-10.jpg,data/processed/aligned/90-10.jpg,0,profile,profile
data/processed/aligned/91-02.jpg,data/processed/aligned/91-04.jpg,1,half-profile,half-profile
data/processed/aligned/47-02.jpg,data/processed/aligned/47-14.jpg,1,half-profile,frontal
data/processed/aligned/150-02.jpg,data/processed/aligned/150-12.jpg,1,half-profile,frontal
data/processed/aligned/61-12.jpg,data/processed/aligned/66-02.jpg,0,frontal,half-profile
data/processed/aligned/182-04.jpg,data/processed/aligned/193-04.jpg,0,half-profile,half-profile
data/processed/aligned/158-04.jpg,data/processed/aligned/158-06.jpg,1,half-profile,frontal
data/processed/aligned/181-01.jpg,data/processed/aligned/181-10.jpg,1,half-profile,profile
data/processed/aligned/155-10.jpg,data/processed/aligned/128-10.jpg,0,profile,profile
data/processed/aligned/184-06.jpg,data/processed/aligned/184-08.jpg,1,frontal,half-profile
data/processed/aligned/146-01.jpg,data/processed/aligned/132-01.jpg,0,profile,profile
data/processed/aligned/155-01.jpg,data/processed/aligned/90-01.jpg,0,profile,profile
data/processed/aligned/90-08.jpg,data/processed/aligned/90-10.jpg,1,half-profile,profile
data/processed/aligned/115-01.jpg,data/processed/aligned/94-10.jpg,0,half-profile,profile
data/processed/aligned/32-01.jpg,data/processed/aligned/170-10.jpg,0,profile,profile
data/processed/aligned/120-08.jpg,data/processed/aligned/17-09.jpg,0,half-profile,half-profile
data/processed/aligned/10-07.jpg,data/processed/aligned/121-10.jpg,0,half-profile,profile
data/processed/aligned/74-06.jpg,data/processed/aligned/80-10.jpg,0,frontal,profile
data/processed/aligned/12-01.jpg,data/processed/aligned/12-08.jpg,1,half-profile,frontal
data/processed/aligned/148-04.jpg,data/processed/aligned/148-13.jpg,1,half-profile,frontal
data/processed/aligned/39-03.jpg,data/processed/aligned/39-12.jpg,1,half-profile,frontal
data/processed/aligned/116-07.jpg,data/processed/aligned/116-12.jpg,1,half-profile,frontal
data/processed/aligned/105-05.jpg,data/processed/aligned/105-12.jpg,1,frontal,frontal
data/processed/aligned/5-01.jpg,data/processed/aligned/179-01.jpg,0,profile,profile
data/processed/aligned/134-01.jpg,data/processed/aligned/152-10.jpg,0,half-profile,profile
data/processed/aligned/80-10.jpg,data/processed/aligned/165-01.jpg,0,profile,profile
data/processed/aligned/95-08.jpg,data/processed/aligned/95-10.jpg,1,half-profile,profile
data/processed/aligned/174-07.jpg,data/processed/aligned/146-01.jpg,0,half-profile,profile
data/processed/aligned/81-12.jpg,data/processed/aligned/73-11.jpg,0,frontal,frontal
data/processed/aligned/108-04.jpg,data/processed/aligned/108-12.jpg,1,half-profile,frontal
data/processed/aligned/78-06.jpg,data/processed/aligned/182-09.jpg,0,frontal,half-profile
data/processed/aligned/81-10.jpg,data/processed/aligned/96-10.jpg,0,profile,profile
data/processed/aligned/81-13.jpg,data/processed/aligned/64-10.jpg,0,frontal,profile
data/processed/aligned/115-13.jpg,data/processed/aligned/150-10.jpg,0,frontal,profile
data/processed/aligned/76-08.jpg,data/processed/aligned/76-10.jpg,1,half-profile,profile
data/processed/aligned/92-13.jpg,data/processed/aligned/22-01.jpg,0,frontal,profile
data/processed/aligned/172-09.jpg,data/processed/aligned/186-01.jpg,0,half-profile,profile
data/processed/aligned/56-11.jpg,data/processed/aligned/56-12.jpg,1,frontal,frontal
data/processed/aligned/157-05.jpg,data/processed/aligned/155-10.jpg,0,frontal,profile
data/processed/aligned/51-07.jpg,data/processed/aligned/1-08.jpg,0,frontal,half-profile
data/processed/aligned/19-11.jpg,data/processed/aligned/19-12.jpg,1,frontal,frontal
data/processed/aligned/59-05.jpg,data/processed/aligned/59-08.jpg,1,frontal,half-profile
data/processed/aligned/75-05.jpg,data/processed/aligned/75-14.jpg,1,frontal,frontal
data/processed/aligned/83-01.jpg,data/processed/aligned/83-05.jpg,1,profile,frontal
data/processed/aligned/167-08.jpg,data/processed/aligned/167-09.jpg,1,frontal,half-profile
data/processed/aligned/190-13.jpg,data/processed/aligned/143-01.jpg,0,frontal,profile
data/processed/aligned/10-02.jpg,data/processed/aligned/10-11.jpg,1,half-profile,frontal
data/processed/aligned/99-03.jpg,data/processed/aligned/99-11.jpg,1,half-profile,frontal
data/processed/aligned/100-07.jpg,data/processed/aligned/124-01.jpg,0,frontal,profile
data/processed/aligned/186-13.jpg,data/processed/aligned/161-02.jpg,0,frontal,half-profile
data/processed/aligned/73-14.jpg,data/processed/aligned/35-10.jpg,0,frontal,profile
data/processed/aligned/109-12.jpg,data/processed/aligned/52-09.jpg,0,frontal,half-profile
data/processed/aligned/93-07.jpg,data/processed/aligned/93-12.jpg,1,half-profile,frontal
data/processed/aligned/164-03.jpg,data/processed/aligned/164-11.jpg,1,half-profile,frontal
data/processed/aligned/109-04.jpg,data/processed/aligned/109-09.jpg,1,half-profile,half-profile
data/processed/aligned/25-01.jpg,data/processed/aligned/25-13.jpg,1,profile,frontal
data/processed/aligned/144-01.jpg,data/processed/aligned/144-12.jpg,1,profile,frontal
data/processed/aligned/125-04.jpg,data/processed/aligned/125-12.jpg,1,half-profile,frontal
data/processed/aligned/116-06.jpg,data/processed/aligned/116-08.jpg,1,frontal,half-profile
data/processed/aligned/9-07.jpg,data/processed/aligned/7-10.jpg,0,half-profile,profile
data/processed/aligned/72-03.jpg,data/processed/aligned/72-13.jpg,1,half-profile,frontal
data/processed/aligned/32-03.jpg,data/processed/aligned/126-09.jpg,0,half-profile,half-profile
data/processed/aligned/8-02.jpg,data/processed/aligned/8-11.jpg,1,half-profile,frontal
data/processed/aligned/140-02.jpg,data/processed/aligned/140-11.jpg,1,half-profile,frontal
data/processed/aligned/164-06.jpg,data/processed/aligned/164-07.jpg,1,frontal,half-profile
data/processed/aligned/75-06.jpg,data/processed/aligned/64-01.jpg,0,frontal,profile
data/processed/aligned/39-03.jpg,data/processed/aligned/39-07.jpg,1,half-profile,frontal
data/processed/aligned/103-12.jpg,data/processed/aligned/103-14.jpg,1,frontal,frontal
data/processed/aligned/157-02.jpg,data/processed/aligned/157-10.jpg,1,half-profile,half-profile
data/processed/aligned/44-01.jpg,data/processed/aligned/44-13.jpg,1,profile,frontal
data/processed/aligned/150-01.jpg,data/processed/aligned/179-10.jpg,0,profile,profile
data/processed/aligned/42-14.jpg,data/processed/aligned/71-10.jpg,0,frontal,profile
data/processed/aligned/181-03.jpg,data/processed/aligned/181-07.jpg,1,half-profile,half-profile
data/processed/aligned/94-03.jpg,data/processed/aligned/94-08.jpg,1,half-profile,half-profile
data/processed/aligned/199-03.jpg,data/processed/aligned/199-14.jpg,1,half-profile,frontal
data/processed/aligned/183-06.jpg,data/processed/aligned/157-02.jpg,0,frontal,half-profile
data/processed/aligned/169-03.jpg,data/processed/aligned/169-08.jpg,1,half-profile,half-profile
data/processed/aligned/53-04.jpg,data/processed/aligned/53-13.jpg,1,half-profile,frontal
data/processed/aligned/146-10.jpg,data/processed/aligned/8-10.jpg,0,profile,profile
data/processed/aligned/161-11.jpg,data/processed/aligned/167-03.jpg,0,frontal,half-profile
data/processed/aligned/25-04.jpg,data/processed/aligned/25-11.jpg,1,half-profile,frontal
data/processed/aligned/105-08.jpg,data/processed/aligned/105-13.jpg,1,half-profile,frontal
data/processed/aligned/7-05.jpg,data/processed/aligned/53-09.jpg,0,frontal,half-profile
data/processed/aligned/167-02.jpg,data/processed/aligned/167-06.jpg,1,half-profile,frontal
data/processed/aligned/69-05.jpg,data/processed/aligned/136-06.jpg,0,frontal,frontal
data/processed/aligned/199-09.jpg,data/processed/aligned/34-10.jpg,0,half-profile,profile
data/processed/aligned/42-10.jpg,data/processed/aligned/32-10.jpg,0,profile,profile
data/processed/aligned/39-01.jpg,data/processed/aligned/39-05.jpg,1,profile,frontal
data/processed/aligned/26-10.jpg,data/processed/aligned/26-11.jpg,1,half-profile,frontal
data/processed/aligned/200-06.jpg,data/processed/aligned/200-13.jpg,1,frontal,frontal
data/processed/aligned/1-01.jpg,data/processed/aligned/1-11.jpg,1,profile,frontal
data/processed/aligned/177-06.jpg,data/processed/aligned/177-10.jpg,1,frontal,half-profile
data/processed/aligned/92-14.jpg,data/processed/aligned/180-01.jpg,0,frontal,profile
data/processed/aligned/35-05.jpg,data/processed/aligned/35-13.jpg,1,frontal,frontal
data/processed/aligned/83-08.jpg,data/processed/aligned/83-14.jpg,1,half-profile,frontal
data/processed/aligned/30-10.jpg,data/processed/aligned/103-10.jpg,0,half-profile,profile
data/processed/aligned/110-11.jpg,data/processed/aligned/110-13.jpg,1,frontal,frontal
data/processed/aligned/90-02.jpg,data/processed/aligned/100-10.jpg,0,half-profile,half-profile
data/processed/aligned/153-06.jpg,data/processed/aligned/153-12.jpg,1,frontal,frontal
data/processed/aligned/64-02.jpg,data/processed/aligned/98-02.jpg,0,half-profile,half-profile
data/processed/aligned/24-10.jpg,data/processed/aligned/24-14.jpg,1,profile,frontal
data/processed/aligned/51-03.jpg,data/processed/aligned/51-08.jpg,1,frontal,half-profile
data/processed/aligned/104-06.jpg,data/processed/aligned/192-10.jpg,0,frontal,profile
data/processed/aligned/115-09.jpg,data/processed/aligned/53-04.jpg,0,half-profile,half-profile
data/processed/aligned/84-03.jpg,data/processed/aligned/89-09.jpg,0,half-profile,half-profile
data/processed/aligned/22-10.jpg,data/processed/aligned/42-01.jpg,0,profile,profile
data/processed/aligned/180-06.jpg,data/processed/aligned/180-13.jpg,1,frontal,frontal
data/processed/aligned/189-01.jpg,data/processed/aligned/189-04.jpg,1,profile,half-profile
data/processed/aligned/83-04.jpg,data/processed/aligned/83-12.jpg,1,half-profile,frontal
data/processed/aligned/181-01.jpg,data/processed/aligned/95-01.jpg,0,half-profile,profile
data/processed/aligned/192-06.jpg,data/processed/aligned/42-10.jpg,0,frontal,profile
data/processed/aligned/189-04.jpg,data/processed/aligned/189-11.jpg,1,half-profile,frontal
data/processed/aligned/179-14.jpg,data/processed/aligned/53-08.jpg,0,frontal,half-profile
data/processed/aligned/158-01.jpg,data/processed/aligned/158-02.jpg,1,profile,half-profile
data/processed/aligned/55-05.jpg,data/processed/aligned/55-09.jpg,1,frontal,half-profile
data/processed/aligned/193-06.jpg,data/processed/aligned/193-08.jpg,1,frontal,half-profile
data/processed/aligned/81-13.jpg,data/processed/aligned/10-01.jpg,0,frontal,profile
data/processed/aligned/26-02.jpg,data/processed/aligned/26-11.jpg,1,half-profile,frontal
data/processed/aligned/145-02.jpg,data/processed/aligned/145-09.jpg,1,half-profile,half-profile
data/processed/aligned/176-01.jpg,data/processed/aligned/176-11.jpg,1,profile,frontal
data/processed/aligned/1-03.jpg,data/processed/aligned/1-12.jpg,1,half-profile,frontal
data/processed/aligned/92-06.jpg,data/processed/aligned/92-13.jpg,1,frontal,frontal
data/processed/aligned/9-05.jpg,data/processed/aligned/182-01.jpg,0,frontal,profile
data/processed/aligned/148-09.jpg,data/processed/aligned/35-10.jpg,0,half-profile,profile
data/processed/aligned/78-07.jpg,data/processed/aligned/78-11.jpg,1,half-profile,frontal
data/processed/aligned/128-03.jpg,data/processed/aligned/128-12.jpg,1,half-profile,frontal
data/processed/aligned/28-06.jpg,data/processed/aligned/28-13.jpg,1,frontal,frontal
data/processed/aligned/29-04.jpg,data/processed/aligned/198-08.jpg,0,half-profile,half-profile
data/processed/aligned/189-07.jpg,data/processed/aligned/189-08.jpg,1,half-profile,half-profile
data/processed/aligned/107-02.jpg,data/processed/aligned/151-10.jpg,0,half-profile,profile
data/processed/aligned/39-12.jpg,data/processed/aligned/51-03.jpg,0,frontal,frontal
data/processed/aligned/181-02.jpg,data/processed/aligned/181-07.jpg,1,half-profile,half-profile
data/processed/aligned/51-11.jpg,data/processed/aligned/81-10.jpg,0,frontal,profile
data/processed/aligned/172-07.jpg,data/processed/aligned/42-08.jpg,0,frontal,half-profile
data/processed/aligned/106-09.jpg,data/processed/aligned/94-03.jpg,0,half-profile,half-profile
data/processed/aligned/186-02.jpg,data/processed/aligned/186-05.jpg,1,half-profile,frontal
data/processed/aligned/84-02.jpg,data/processed/aligned/84-14.jpg,1,half-profile,frontal
data/processed/aligned/34-07.jpg,data/processed/aligned/34-10.jpg,1,half-profile,profile
data/processed/aligned/167-11.jpg,data/processed/aligned/83-06.jpg,0,frontal,frontal
data/processed/aligned/103-05.jpg,data/processed/aligned/71-12.jpg,0,frontal,frontal
data/processed/aligned/135-05.jpg,data/processed/aligned/135-08.jpg,1,frontal,half-profile
data/processed/aligned/11-05.jpg,data/processed/aligned/153-14.jpg,0,frontal,frontal
data/processed/aligned/78-05.jpg,data/processed/aligned/78-06.jpg,1,frontal,frontal
data/processed/aligned/158-01.jpg,data/processed/aligned/158-05.jpg,1,profile,frontal
data/processed/aligned/88-02.jpg,data/processed/aligned/147-01.jpg,0,half-profile,profile
data/processed/aligned/19-01.jpg,data/processed/aligned/19-06.jpg,1,half-profile,frontal
data/processed/aligned/108-10.jpg,data/processed/aligned/89-01.jpg,0,profile,profile
data/processed/aligned/150-10.jpg,data/processed/aligned/150-13.jpg,1,profile,frontal
data/processed/aligned/58-11.jpg,data/processed/aligned/58-14.jpg,1,frontal,frontal
data/processed/aligned/165-07.jpg,data/processed/aligned/165-13.jpg,1,half-profile,frontal
data/processed/aligned/150-11.jpg,data/processed/aligned/150-13.jpg,1,frontal,frontal
data/processed/aligned/120-05.jpg,data/processed/aligned/98-10.jpg,0,frontal,half-profile
data/processed/aligned/115-12.jpg,data/processed/aligned/177-14.jpg,0,frontal,frontal
data/processed/aligned/96-05.jpg,data/processed/aligned/83-14.jpg,0,frontal,frontal
data/processed/aligned/116-01.jpg,data/processed/aligned/116-04.jpg,1,profile,half-profile
data/processed/aligned/86-03.jpg,data/processed/aligned/86-12.jpg,1,half-profile,frontal
data/processed/aligned/176-05.jpg,data/processed/aligned/126-08.jpg,0,frontal,half-profile
data/processed/aligned/152-08.jpg,data/processed/aligned/20-09.jpg,0,half-profile,half-profile
data/processed/aligned/68-01.jpg,data/processed/aligned/68-10.jpg,1,profile,profile
data/processed/aligned/39-14.jpg,data/processed/aligned/18-04.jpg,0,frontal,half-profile
data/processed/aligned/162-01.jpg,data/processed/aligned/73-10.jpg,0,profile,profile
data/processed/aligned/61-13.jpg,data/processed/aligned/41-11.jpg,0,frontal,frontal
data/processed/aligned/2-01.jpg,data/processed/aligned/84-10.jpg,0,profile,profile
data/processed/aligned/182-01.jpg,data/processed/aligned/68-10.jpg,0,profile,profile
data/processed/aligned/23-14.jpg,data/processed/aligned/89-14.jpg,0,frontal,frontal
data/processed/aligned/36-09.jpg,data/processed/aligned/146-10.jpg,0,half-profile,profile
data/processed/aligned/138-02.jpg,data/processed/aligned/138-14.jpg,1,half-profile,frontal
data/processed/aligned/90-02.jpg,data/processed/aligned/175-10.jpg,0,half-profile,profile
data/processed/aligned/17-05.jpg,data/processed/aligned/107-10.jpg,0,frontal,profile
data/processed/aligned/81-07.jpg,data/processed/aligned/72-04.jpg,0,half-profile,half-profile
data/processed/aligned/22-04.jpg,data/processed/aligned/89-03.jpg,0,half-profile,half-profile
data/processed/aligned/141-05.jpg,data/processed/aligned/167-10.jpg,0,frontal,profile
data/processed/aligned/138-07.jpg,data/processed/aligned/138-12.jpg,1,half-profile,frontal
data/processed/aligned/172-05.jpg,data/processed/aligned/7-07.jpg,0,frontal,half-profile
data/processed/aligned/133-05.jpg,data/processed/aligned/133-06.jpg,1,frontal,frontal
data/processed/aligned/54-08.jpg,data/processed/aligned/10-09.jpg,0,half-profile,half-profile
data/processed/aligned/39-10.jpg,data/processed/aligned/28-01.jpg,0,profile,profile
data/processed/aligned/135-09.jpg,data/processed/aligned/135-11.jpg,1,half-profile,frontal
data/processed/aligned/61-07.jpg,data/processed/aligned/61-09.jpg,1,half-profile,half-profile
data/processed/aligned/64-04.jpg,data/processed/aligned/64-10.jpg,1,half-profile,profile
data/processed/aligned/108-07.jpg,data/processed/aligned/68-01.jpg,0,half-profile,profile
data/processed/aligned/78-08.jpg,data/processed/aligned/177-01.jpg,0,half-profile,half-profile
data/processed/aligned/103-01.jpg,data/processed/aligned/103-08.jpg,1,profile,half-profile
data/processed/aligned/186-07.jpg,data/processed/aligned/186-10.jpg,1,half-profile,profile
data/processed/aligned/74-04.jpg,data/processed/aligned/74-08.jpg,1,half-profile,half-profile
data/processed/aligned/147-09.jpg,data/processed/aligned/107-10.jpg,0,half-profile,profile
data/processed/aligned/74-14.jpg,data/processed/aligned/10-10.jpg,0,frontal,profile
data/processed/aligned/151-08.jpg,data/processed/aligned/19-02.jpg,0,half-profile,half-profile
data/processed/aligned/139-10.jpg,data/processed/aligned/19-10.jpg,0,profile,profile
data/processed/aligned/108-13.jpg,data/processed/aligned/11-09.jpg,0,frontal,half-profile
data/processed/aligned/182-02.jpg,data/processed/aligned/87-10.jpg,0,half-profile,profile
data/processed/aligned/166-08.jpg,data/processed/aligned/166-14.jpg,1,half-profile,frontal
data/processed/aligned/180-02.jpg,data/processed/aligned/200-10.jpg,0,profile,profile
data/processed/aligned/40-06.jpg,data/processed/aligned/113-03.jpg,0,frontal,half-profile
data/processed/aligned/186-03.jpg,data/processed/aligned/186-06.jpg,1,half-profile,frontal
data/processed/aligned/119-02.jpg,data/processed/aligned/119-09.jpg,1,half-profile,half-profile
data/processed/aligned/107-06.jpg,data/processed/aligned/126-09.jpg,0,frontal,half-profile
data/processed/aligned/135-01.jpg,data/processed/aligned/135-07.jpg,1,half-profile,half-profile
data/processed/aligned/145-02.jpg,data/processed/aligned/120-03.jpg,0,half-profile,half-profile
data/processed/aligned/109-03.jpg,data/processed/aligned/109-05.jpg,1,half-profile,frontal
data/processed/aligned/134-11.jpg,data/processed/aligned/41-05.jpg,0,frontal,frontal
data/processed/aligned/149-14.jpg,data/processed/aligned/169-03.jpg,0,frontal,half-profile
data/processed/aligned/183-04.jpg,data/processed/aligned/183-09.jpg,1,half-profile,half-profile
data/processed/aligned/101-07.jpg,data/processed/aligned/19-02.jpg,0,half-profile,half-profile
data/processed/aligned/177-04.jpg,data/processed/aligned/177-12.jpg,1,frontal,frontal
data/processed/aligned/75-06.jpg,data/processed/aligned/75-12.jpg,1,frontal,frontal
data/processed/aligned/132-10.jpg,data/processed/aligned/176-10.jpg,0,profile,profile
data/processed/aligned/165-06.jpg,data/processed/aligned/165-13.jpg,1,frontal,frontal
data/processed/aligned/22-13.jpg,data/processed/aligned/80-13.jpg,0,frontal,frontal
data/processed/aligned/51-13.jpg,data/processed/aligned/40-06.jpg,0,frontal,frontal
data/processed/aligned/191-09.jpg,data/processed/aligned/191-11.jpg,1,half-profile,frontal
data/processed/aligned/58-01.jpg,data/processed/aligned/58-08.jpg,1,half-profile,half-profile
data/processed/aligned/170-01.jpg,data/processed/aligned/50-01.jpg,0,profile,profile
data/processed/aligned/57-08.jpg,data/processed/aligned/148-01.jpg,0,half-profile,profile
data/processed/aligned/94-03.jpg,data/processed/aligned/94-06.jpg,1,half-profile,frontal
data/processed/aligned/86-12.jpg,data/processed/aligned/86-13.jpg,1,frontal,frontal
data/processed/aligned/100-04.jpg,data/processed/aligned/100-11.jpg,1,frontal,frontal
data/processed/aligned/174-13.jpg,data/processed/aligned/136-12.jpg,0,frontal,frontal
data/processed/aligned/10-05.jpg,data/processed/aligned/10-07.jpg,1,frontal,half-profile
data/processed/aligned/66-03.jpg,data/processed/aligned/66-11.jpg,1,half-profile,frontal
data/processed/aligned/167-01.jpg,data/processed/aligned/167-06.jpg,1,profile,frontal
data/processed/aligned/35-12.jpg,data/processed/aligned/57-06.jpg,0,frontal,frontal
data/processed/aligned/68-06.jpg,data/processed/aligned/63-08.jpg,0,frontal,half-profile
data/processed/aligned/1-09.jpg,data/processed/aligned/1-12.jpg,1,half-profile,frontal
data/processed/aligned/1-04.jpg,data/processed/aligned/1-06.jpg,1,half-profile,frontal
data/processed/aligned/74-04.jpg,data/processed/aligned/74-07.jpg,1,half-profile,half-profile
data/processed/aligned/170-09.jpg,data/processed/aligned/170-10.jpg,1,half-profile,profile
data/processed/aligned/66-02.jpg,data/processed/aligned/66-09.jpg,1,half-profile,half-profile
data/processed/aligned/155-10.jpg,data/processed/aligned/22-09.jpg,0,profile,profile
data/processed/aligned/161-06.jpg,data/processed/aligned/161-14.jpg,1,frontal,frontal
data/processed/aligned/125-04.jpg,data/processed/aligned/125-07.jpg,1,half-profile,half-profile
data/processed/aligned/61-01.jpg,data/processed/aligned/61-11.jpg,1,profile,frontal
data/processed/aligned/191-02.jpg,data/processed/aligned/191-11.jpg,1,half-profile,frontal
data/processed/aligned/142-10.jpg,data/processed/aligned/142-11.jpg,1,profile,frontal
data/processed/aligned/172-01.jpg,data/processed/aligned/172-14.jpg,1,profile,frontal
data/processed/aligned/10-13.jpg,data/processed/aligned/186-08.jpg,0,frontal,half-profile
data/processed/aligned/197-13.jpg,data/processed/aligned/69-09.jpg,0,frontal,half-profile
data/processed/aligned/24-06.jpg,data/processed/aligned/164-02.jpg,0,frontal,half-profile
data/processed/aligned/7-10.jpg,data/processed/aligned/7-14.jpg,1,profile,frontal
data/processed/aligned/110-10.jpg,data/processed/aligned/110-12.jpg,1,profile,frontal
data/processed/aligned/93-01.jpg,data/processed/aligned/93-09.jpg,1,profile,half-profile
data/processed/aligned/81-07.jpg,data/processed/aligned/82-10.jpg,0,half-profile,profile
data/processed/aligned/86-07.jpg,data/processed/aligned/86-14.jpg,1,half-profile,frontal
data/processed/aligned/151-02.jpg,data/processed/aligned/29-04.jpg,0,half-profile,half-profile
data/processed/aligned/120-02.jpg,data/processed/aligned/120-09.jpg,1,half-profile,half-profile
data/processed/aligned/1-09.jpg,data/processed/aligned/78-07.jpg,0,half-profile,half-profile
data/processed/aligned/132-01.jpg,data/processed/aligned/114-01.jpg,0,profile,profile
data/processed/aligned/130-13.jpg,data/processed/aligned/58-08.jpg,0,frontal,half-profile
